0,22.48,195.00,0,171.91,true,34
0,64.00,62.92,1,11.00,false,40
0,40.83,80.60,2,84.36,true,24
0,80.37,2.00,0,148.00,false,26
1,62.00,137.45,0,113.00,241.18,false
1,12.07,189.11,1,35.00,565.12,true
0,13.72,181.63,2,141.11,true,11
0,43.00,147.00,2,4.00,true,37
1,27.00,194.61,1,32.21,455.00,true
1,53.37,60.00,2,145.00,549.00,true
1,58.58,69.23,0,48.79,407.96,false
0,91.10,144.16,0,17.00,true,37
0,88.15,125.00,0,95.00,false,48
0,18.00,50.00,0,162.53,true,10
0,25.00,197.00,2,105.00,false,42
1,81.18,56.00,0,99.00,577.29,false
0,86.90,148.00,1,190.00,true,40
1,92.13,98.00,2,107.00,404.19,false
1,16.92,160.05,0,19.00,325.00,false
0,23.58,188.00,1,134.37,false,39
1,35.54,61.00,0,139.00,52.00,true
0,71.22,173.69,1,152.00,true,21
0,23.90,184.00,0,131.74,true,36
1,70.32,46.00,1,88.55,518.00,false
0,37.94,104.59,2,110.22,true,18
0,65.00,7.00,1,17.87,true,11
1,67.00,173.00,2,85.00,133.69,true
1,12.56,165.81,2,138.28,48.00,false
0,28.88,22.14,0,177.10,false,22
1,41.00,94.83,2,7.53,66.00,true
0,72.00,161.00,2,72.00,false,24
1,27.42,5.36,0,77.00,500.00,false
1,7.00,51.69,0,86.00,266.00,false
1,65.36,62.00,0,95.56,317.71,true
0,11.00,60.00,1,44.41,true,23
0,68.46,113.21,1,108.77,false,23
1,32.86,140.58,0,178.28,278.49,true
1,92.00,14.00,0,126.45,93.00,true
0,36.00,15.00,2,21.00,true,29
1,56.25,194.00,1,85.09,518.94,false
0,66.98,84.72,2,180.00,true,19
1,39.15,37.13,1,20.98,406.00,true
0,50.00,86.95,1,159.16,true,34
1,52.48,194.00,0,70.00,573.53,false
1,63.00,85.00,1,28.48,318.56,false
0,45.00,196.00,0,35.00,false,44
0,11.07,119.22,1,47.09,false,48
0,46.72,51.00,2,82.00,false,35
0,53.40,139.42,0,48.00,false,47
1,13.00,8.00,0,25.00,387.00,false
0,87.12,177.00,1,134.00,false,46
0,25.16,10.20,2,12.00,true,45
0,25.58,130.14,1,186.79,true,31
0,71.01,12.81,2,170.96,false,22
0,4.00,176.21,0,28.00,true,10
0,24.00,45.00,2,176.00,true,39
0,51.82,98.00,1,178.00,true,13
0,14.00,83.73,1,136.00,false,20
1,28.00,134.87,0,58.00,451.00,false
0,86.00,39.51,0,62.58,true,28
0,28.00,24.00,0,98.67,true,37
1,44.98,151.71,2,170.00,579.00,false
0,68.00,189.00,0,178.37,false,43
0,76.39,38.66,0,52.00,true,40
1,39.00,20.00,2,181.00,556.00,true
1,35.02,164.00,1,154.06,416.33,true
1,51.79,120.48,2,174.00,460.24,false
0,62.59,20.00,1,127.00,false,32
1,93.00,189.34,0,196.77,468.34,false
0,51.00,84.66,0,108.67,false,22
0,59.00,168.37,0,97.92,false,20
0,28.00,164.42,1,33.00,true,17
0,20.20,136.24,2,155.00,false,42
0,70.00,79.00,0,87.37,false,37
0,85.49,34.79,1,194.00,true,31
0,75.00,163.95,0,155.00,false,15
1,83.42,107.00,2,23.84,49.40,false
0,45.58,147.05,1,2.00,false,15
1,44.00,120.00,0,6.00,113.54,true
1,28.00,37.00,0,4.92,598.18,true
0,92.00,10.00,2,64.27,true,48
0,50.37,133.75,1,98.74,false,13
1,52.00,146.00,2,115.24,44.85,true
0,65.00,33.00,0,146.00,false,14
1,22.31,42.00,0,3.75,70.00,false
1,26.33,62.00,0,148.29,61.00,false
0,41.00,139.34,1,129.38,true,21
0,42.00,148.00,0,182.85,true,25
0,55.00,72.20,0,184.57,true,32
0,61.00,88.03,2,37.00,false,10
1,26.00,85.60,0,147.53,307.00,true
1,91.17,100.15,1,190.55,166.00,true
1,33.00,31.00,2,33.00,180.70,false
0,12.77,119.00,2,128.28,true,18
1,76.00,44.62,2,31.01,66.67,true
1,23.48,151.00,0,185.00,318.00,false
0,27.00,168.00,2,166.00,true,43
1,92.00,154.00,1,183.71,294.28,true
0,69.00,60.00,0,144.00,true,47
0,21.00,84.00,1,33.07,false,32
1,73.58,154.45,1,96.00,174.87,true
1,77.64,97.00,2,174.23,165.00,true
1,29.00,140.64,0,129.15,494.73,false
0,10.00,23.51,2,32.72,true,42
0,77.14,167.62,0,20.16,false,28
1,34.00,79.80,0,60.00,264.00,false
1,89.00,104.05,0,180.82,30.10,false
0,65.00,157.00,2,145.40,false,26
1,64.50,196.31,2,109.08,448.17,true
1,31.00,54.00,0,13.17,36.41,false
1,47.00,26.00,0,152.61,267.17,false
1,7.01,65.10,0,143.00,539.09,false
1,21.00,90.00,0,111.00,158.83,true
1,89.00,164.37,2,155.00,267.00,true
0,39.00,135.09,0,172.32,false,42
1,79.91,49.62,1,190.70,283.63,false
1,25.53,163.00,1,163.00,565.53,true
1,95.00,195.00,0,8.85,91.00,true
1,47.55,176.48,1,99.00,442.00,true
0,73.48,43.00,2,188.61,false,18
1,46.24,148.00,2,103.00,582.17,true
0,78.44,195.13,1,71.30,false,47
1,63.28,54.00,0,13.12,173.35,true
1,16.00,1.46,0,159.00,257.59,true
0,11.94,101.00,1,61.00,true,35
0,54.00,80.20,1,144.63,false,37
1,61.00,196.00,2,64.00,52.56,true
0,92.72,125.37,0,114.00,false,42
0,76.05,159.09,0,80.57,false,10
0,76.06,40.86,2,93.00,true,30
0,49.00,190.00,0,134.35,false,22
1,61.00,164.09,2,52.00,317.00,false
0,88.00,98.13,2,82.00,true,42
0,34.07,109.58,2,22.93,false,47
